2,2,HARDY
4.333333333333333,60.666666666666664,TELL
3,6,YOURSELF(IE)
2,2,DOVE
2,2,CAMERON
16,240,PRETTY
4.363636363636363,248.72727272727272,LITTLE
3,6,LIARS
2,2,IAN
2,2,HARDING
3,6,CUDDLING
12,132,PUPPIES
8,200,EVERYTHING
4,12,35
9,72,DELICIOUS
2,2,NO-BAKE
12,132,HAPPEN
4.8,129.6,FRIENDS
2,2,BARTENDER
0.8,5.6000000000000005,ALERT
6,30,JENNIFER
3,6,LAWRENCE
11,110,CRAZY
6.5,84.5,HOT
2,2,BODYGUARD
5,20,49
2,74,GO
0.5,2,CATHOLIC
0.6666666666666666,2,MIDNIGHT
1,2,MASS
53,2756,CATS
1.5,4.5,SECRETLY
1.4,30.799999999999997,GAME
7,42,THRONES
19,342,CHARACTERS
2,2,PIE
4.777777777777778,238.88888888888889,EVEN
1.5,12,SCIENCE
17,272,TIPS
2,2,SARDONIC
0.23809523809523808,5.7142857142857135,RESPONSES
2,2,HEARTFELT
26,650,MOVIES
3,6,SERIAL
1,2,WITHDRAWAL
5,20,RANKING
2,2,HOBBIT
2,2,TRILOGY
4,32,GEORGE
4,12,JUNGLE
8.875,683.375,WOULD
6,30,BOYFRIEND
1.5,4.5,THEORY
3,6,WE'RE
2,2,CONNECTED
6,30,EXPLAINED
4,12,LEGO
1,2,BRICKS
3.3333333333333335,36.66666666666667,CHECK
2,2,HOMOPHOBIA
0.867816091954023,280.3045977011494,AT
1,4,DOOR
5.333333333333333,90.66666666666666,GREATEST
39,1482,HAPPENED
2,2,ANG
0.6666666666666666,2,MOB
1.5,4.5,WIVES
1.6551724137931034,124.13793103448276,MORE
2,2,LOIS
2,2,LANE
2,2,CHLOE
2,2,SULLIVAN
2,2,SMALLVILLE
2,2,FCC
0.75,3.75,FINE
2,2,BROADCASTERS
0.875,11.375,SAYING
2,2,REDSKINS
0.2,3.2,AIR
2,2,CELEBS'
5,20,ALL-TIME
2,2,DELIA'S
2,2,CATALOG
6,30,MAD
2,2,LIB
4.666666666666667,70,RESULTS
21,420,INSANE
2,2,SNIFFER
1,4,MEXICAN
2,8,KNOWS
11,242,TRUE
2,2,JENNY
2,2,SLATE
3,6,SINGS
1,2,LANDSLIDE
2,2,MARCEL
2,2,SHELL
4,32,ALREADY
2.7,94.5,FOUND
7.714285714285714,1396.2857142857142,THEIR
0.5,2,PRESENTS
39.5,6320,17
3,6,GRANDMAS
32,992,DOING
0.3,3.3,DEFENSE
2,2,DICK
95,8930,PICS
0.3333333333333333,3.333333333333333,LIKELY
5.5,60.5,GOOGLE
2,2,NONFICTION
5.333333333333333,90.66666666666666,BOOKS
13,156,28
3,6,ROBBIE
3,6,ROGERS
9,72,MISS
2,2,HANNIGAN
2,2,ANNIE
43,1806,TOTALLY
1.5,49.5,LAST
1,2,MINUTE
3,30,SHOPPING
0.5,2,WOES
4,12,SUMMED
4,12,SANTA'S
5,20,NAUGHTY
3.2,60.800000000000004,LIST
27,702,I'M
4,12,SORRY
4.226415094339623,1162.2641509433963,BUT
4.5,90,STORY
3,6,OVERRATED
3,42,GREAT
3,6,SNL
4,12,PARODY
2,2,SORTED
2,2,HOGWARTS
1.6666666666666667,10,HOUSES
2,2,JOAKIM
2,2,NOAH
3,18,CHICAGO
4,12,BULLS
2,2,FAN-MADE
3,6,MARVEL
1.1666666666666667,12.833333333333334,VS
3,6,DC
6,30,TRAILER
12,132,TRULY
18,306,EPIC
44,1892,27
3,6,KATE
3,6,MIDDLETON
18,306,NORMAL
2,2,CHICK
5,20,CHILLING
3,6,COLDEST
1.1,20.900000000000002,PLACE
12,288,EARTH
2,2,HOLLY
2,2,HAGAN
1.4,14,PART
2,2,GEORDIE
3,6,SHORE
1.2,10.799999999999999,LINES
2,2,ROMY
2,2,MICHELE'S
0.45454545454545453,13.636363636363637,HIGH
4,12,REUNION
2,2,DESCRIPTIVE
11,110,OBJECTS
6,114,WATCH
2,2,KANGAROO
2,2,PUNCH
4,12,DRONE
4,32,SKY
10,90,STARTED
3.8,83.6,INTERNET
1.5,4.5,REVOLUTION
3.5,1064,I
4,12,CRAVE
4,12,MINERAL
2,2,INTERNET'S
4,12,MEME
3,6,GIRL'S
2,2,SCRAPBOOK
4,12,PROVES
14,182,EXACTLY
1.5,12,STRONG
5,50,FEMALE
5,20,IMPORTANT
14,182,GORGEOUS
0.2857142857142857,2,ASIAN
7,42,GUARANTEED
3,18,PRINCE
23,506,HARRY
0.75,3.75,REMAINS
2,20,WHILE
2,8,SOCCER
2,2,REESE
2,2,WITHERSPOON
0.625,31.25,BACK
2,2,BITCHES
7.285714285714286,408,6
0.7272727272727273,12.363636363636363,FALL
2,2,MAGGIE
2,2,STIEFVATERÂS
2,2,ÂRAVEN
2,2,CYCLEÂ
2,2,BRIEF
2,2,VANESSA
2,2,STALKERÂS
2,2,SHAMELESS
5,20,PHOTOGRAPHY
2,2,BEAVIS
2,2,BUTT-HEAD
1,2,UNSETTLING
10.5,462,PICTURES
9.333333333333334,270.6666666666667,TAKEN
4,12,EARS
13,156,REMEMBER
3,6,JURASSIC
1.5,12,PARK
2,2,INTERFAITH
8,56,HILARIOUSLY
2,2,AUTOCORRECT
2.8333333333333335,59.5,FAILS
3,6,MICE
2,2,FRICKING
1,2,STIRRING
0.8,5.6000000000000005,EVE
4,12,SPECTACULAR
15.5,480.5,PLACES
2.75,35.75,TRAVEL
2.5,12.5,REVEAL
2,2,CONFUSING
1.7272727272727273,48.36363636363637,WOMEN
4,12,TRAGIC
2,2,TABLOID
2,2,BASICALLY
4,32,MASTERPIECES
5.5,60.5,DRUNK
2,2,DARTH
2,2,VADER
2,2,INTERVIEWING
0.6666666666666666,2,FIVE
6,30,GOLDEN
3.5,24.5,RINGS
10,200,POTTER
0.6666666666666666,2,SPELL
1.5,4.5,GHOSTS
1.3255813953488371,129.90697674418604,NO
18,306,SERIOUSLY
10.333333333333334,330.6666666666667,DOES
2,2,WI-FI
0.8571428571428571,9.428571428571429,STAND
2,2,EMBODIED
8,56,NIGHTMARE
7,42,DRESSED
2,2,DAYDREAM
1,2,54
2,2,GREETINGS
4.695652173913044,605.7391304347826,WORLD
2,2,2000S
0.6666666666666666,2,RESOLUTION
9,72,OBSESSED
0.3,3.3,KEY
2,2,PEELE
3,6,CAROLS
2,2,REWRITTEN
9,72,SINGLE
2,2,TELL-TALE
0.7777777777777778,10.88888888888889,COLLEGE
0.23076923076923078,3.230769230769231,FLORIDA
0.21739130434782608,5.6521739130434785,STATE
2,2,QUARTERBACK
2,2,JAMEIS
2,2,WINSTON
0.26666666666666666,4.533333333333333,WINS
1.6666666666666667,10,PERSONAL
2,2,CONDUCT
0.5,3.5,HEARING
26,1352,DOGS
2,2,STRESSING
2,2,HOSTING
4,12,DINNER
6,30,COMICS
3,6,ARCHIE
2,2,RE-LAUNCHING
2,2,EDGIER
2,2,SUITED
1,2,TODAY'S
1,2,READERS
8,56,LOVED
2.1818181818181817,72,LOST
52,2652,ABSOLUTELY
30,870,FACTS
1.2,10.799999999999999,SPACE
2,2,DEVELOP
2,2,CRUSH
0.5,5,MEETING
5.428571428571429,477.7142857142857,WAY
4.5,40.5,WORSE
9.5,579.5,THAN
1,2,MEMBER
2,8,DIRECTION
7,42,GOD
9,72,DRINK
2,2,SCARFACE
4,12,MOTIVATIONAL
7,42,POSTERS
1.5,4.5,FRANK
2,2,MILLER
3,6,SCOTT
2,2,SNYDER
0.06666666666666667,4.133333333333333,PLAN
0.75,3.75,RELEASE
0.4,2,THIRD
2,2,INSTALMENT
0.875,11.375,DARK
2,2,KNIGHT
3,6,COMIC
2.3333333333333335,18.666666666666668,ISLAND
1,2,JAM
1,2,SESSION
2,2,REGGIE
2,2,WATTS
4,32,WARM
1,8,COLD
2,2,GRINCH-LIKE
0.6666666666666666,2,HORSE
5.666666666666667,102,ALWAYS
4,12,PRESENT
2,2,HEROIC
4,12,MONKEY
1,2,SAVES
3,6,DYING
6.5,84.5,FRIEND
2,2,CPR
3,6,AMY
2,2,ADAMS
7,42,EXCITED
4,32,REST
3,6,YIK
3,6,YAK
0.8,5.6000000000000005,HELPED
2.5,30,COUPLE
2,56,MEET
0.45454545454545453,6.363636363636363,POST
4.25,80.75,WITHOUT
2,2,CHERING
9,72,ACTORS
2,2,TYLER
2,2,OAKLEY
23,506,COMPLETELY
7,42,OWNED
13.5,364.5,TOOK
3,6,PARENTING
14,392,WHOLE
2,2,(OR
2,2,HATE)
2,14,MUSIC
3,6,JAKE
3,6,GYLLENHAAL
2,8,PAINFUL
2,2,STYLES
2,2,KRISTEN
2,2,WIIG
4,12,DANCING
2,2,AFTER-PARTY
2,2,FAVOURITE
2.4,36,WANTED
2,2,JORDIN
2,2,SPARKS
1,2,LEGEND
2,2,KORRA
2,2,CREATORS
1,2,CONFIRM
2,2,SHOW'S
0.6666666666666666,2,SAME-SEX
2,2,SEXTING
1.1666666666666667,12.833333333333334,POINT
3.8,83.6,LOOKING
1.5,4.5,FORWARD
2,2,YA
1,8,STRUGGLES
4,72,FANS
13,156,PERSON
29,812,DAD
24.5,1200.5,ME
2,8,VERSUS
6.928571428571429,755.2142857142858,TOO
1,12,SEX
3,6,TOY
2,20,RUIN
2,2,COMPARES
2,2,ELSE'S
2.933333333333333,167.2,OLD
4,12,FICTIONAL
3,6,BAO
2,2,CUB
5,20,SPENT
2.8,47.599999999999994,NIGHT
2.8333333333333335,59.5,GETTING
